Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),RxBt(V),Curr(A),Capa(mAh),Ptch(rad),Roll(rad),Yaw(rad),GPS,GSpd(kmh),Hdg(°),Alt(m),VSpd(m/s),FM,Sats,TxBat(V),Rud,Ele,Thr,Ail
2024-09-15,14:25:23.000,-48,-56,91,14,11.69,20.9,769,0.0627,-0.3500,-0.8378,25.002353 -150.000997,60.0,-48,83.6,1.16,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:24.000,-49,-55,90,14,11.71,21.4,775,0.0694,-0.3500,-0.9425,25.002442 -150.000876,60.2,-54,84.7,1.07,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:25.000,-49,-54,90,14,11.73,21.6,781,0.0754,-0.3500,-1.0472,25.002519 -150.000745,60.7,-60,85.7,0.95,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:26.000,-50,-53,90,14,11.74,21.7,787,0.0805,-0.3500,-1.1519,25.002583 -150.000606,61.3,-66,86.5,0.82,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:27.000,-51,-52,90,14,11.72,21.6,793,0.0846,-0.3500,-1.2566,25.002634 -150.000460,62.1,-72,87.1,0.66,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:28.000,-52,-51,90,14,11.68,21.3,799,0.0876,-0.3500,-1.3614,25.002671 -150.000310,63.0,-78,87.6,0.48,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:29.000,-53,-51,90,14,11.64,20.9,804,0.0894,-0.3500,-1.4661,25.002693 -150.000156,64.0,-84,87.9,0.29,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:30.000,-54,-51,90,14,11.61,20.5,810,0.0900,-0.3500,-1.5708,25.002700 -150.000000,65.0,-90,88.0,0.10,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:31.000,-54,-52,90,14,11.61,20.2,816,0.0894,-0.3500,-1.6755,25.002693 -149.999844,66.0,-96,87.9,-0.10,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:32.000,-54,-53,90,14,11.63,20.1,821,0.0876,-0.3500,-1.7802,25.002671 -149.999690,67.0,-102,87.6,-0.29,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:33.000,-54,-54,90,14,11.66,20.1,827,0.0846,-0.3500,-1.8850,25.002634 -149.999540,67.9,-108,87.1,-0.48,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:34.000,-53,-55,90,14,11.68,20.3,833,0.0805,-0.3500,-1.9897,25.002583 -149.999394,68.7,-114,86.5,-0.66,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:35.000,-53,-56,90,14,11.68,20.8,838,0.0754,-0.3500,-2.0944,25.002519 -149.999255,69.3,-120,85.7,-0.82,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:36.000,-52,-56,90,14,11.66,21.3,844,0.0694,-0.3500,-2.1991,25.002442 -149.999124,69.8,-126,84.7,-0.95,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:37.000,-51,-57,91,14,11.62,21.9,850,0.0627,-0.3500,-2.3038,25.002353 -149.999003,70.0,-132,83.6,-1.07,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:38.000,-50,-56,91,14,11.58,22.5,857,0.0555,-0.3500,-2.4086,25.002253 -149.998893,70.0,-138,82.5,-1.16,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:39.000,-49,-56,91,14,11.56,23.0,863,0.0478,-0.3500,-2.5133,25.002144 -149.998795,69.8,-144,81.3,-1.22,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:40.000,-48,-54,91,14,11.56,23.2,869,0.0400,-0.3500,-2.6180,25.002025 -149.998710,69.3,-150,80.0,-1.25,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:41.000,-47,-53,92,14,11.57,23.2,876,0.0322,-0.3500,-2.7227,25.001899 -149.998639,68.7,-156,78.7,-1.25,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:42.000,-47,-52,92,14,11.60,23.0,882,0.0245,-0.3500,-2.8274,25.001767 -149.998583,67.9,-162,77.5,-1.22,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:43.000,-47,-51,92,14,11.62,22.5,888,0.0173,-0.3500,-2.9322,25.001631 -149.998543,67.0,-168,76.4,-1.16,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:44.000,-47,-50,93,14,11.62,21.8,895,0.0106,-0.3500,-3.0369,25.001491 -149.998519,66.0,-174,75.3,-1.07,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:45.000,-47,-49,93,14,11.60,21.0,900,0.0046,-0.3500,-3.1416,25.001350 -149.998510,65.0,-180,74.3,-0.95,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:46.000,-48,-49,93,14,11.56,20.2,906,-0.0005,-0.3500,-3.2463,25.001209 -149.998519,64.0,-186,73.5,-0.82,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:47.000,-48,-50,94,14,11.53,19.5,911,-0.0046,-0.3500,-3.3510,25.001069 -149.998543,63.0,-192,72.9,-0.66,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:48.000,-49,-51,94,14,11.50,19.0,917,-0.0076,-0.3500,-3.4558,25.000933 -149.998583,62.1,-198,72.4,-0.48,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:49.000,-50,-51,95,14,11.50,18.8,922,-0.0094,-0.3500,-3.5605,25.000801 -149.998639,61.3,-204,72.1,-0.29,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:50.000,-50,-52,95,14,11.52,18.8,927,-0.0100,-0.3500,-3.6652,25.000675 -149.998710,60.7,-210,72.0,-0.10,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:51.000,-50,-53,95,14,11.55,19.1,932,-0.0094,-0.3500,-3.7699,25.000556 -149.998795,60.2,-216,72.1,0.10,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:52.000,-50,-53,96,14,11.57,19.5,938,-0.0076,-0.3500,-3.8746,25.000447 -149.998893,60.0,-222,72.4,0.29,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:53.000,-50,-53,96,14,11.57,20.1,943,-0.0046,-0.3500,-3.9794,25.000347 -149.999003,60.0,-228,72.9,0.48,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:54.000,-50,-53,97,14,11.55,20.7,949,-0.0005,-0.3500,-4.0841,25.000258 -149.999124,60.2,-234,73.5,0.66,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:55.000,-49,-51,97,14,11.51,21.3,955,0.0046,-0.3500,-4.1888,25.000181 -149.999255,60.7,-240,74.3,0.82,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:56.000,-48,-50,98,14,11.47,21.7,961,0.0106,-0.3500,-4.2935,25.000117 -149.999394,61.3,-246,75.3,0.95,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:57.000,-47,-49,98,14,11.44,21.9,967,0.0173,-0.3500,-4.3982,25.000066 -149.999540,62.1,-252,76.4,1.07,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:58.000,-46,-47,99,14,11.44,21.9,973,0.0245,-0.3500,-4.5029,25.000030 -149.999690,63.0,-258,77.5,1.16,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:25:59.000,-44,-46,99,14,11.46,21.7,979,0.0322,-0.3500,-4.6077,25.000007 -149.999844,64.0,-264,78.7,1.22,CRUZ,12,7.8,0,0,0,0
2024-09-15,14:26:00.000,-43,-45,100,14,11.49,21.4,985,-0.0500,0.0000,4.6600,24.999999 -150.000020,65.0,267,80.0,1.25,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:01.000,-43,-45,99,14,11.51,20.8,991,-0.0500,0.0000,1.5184,25.000008 -149.999841,65.0,87,79.3,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:02.000,-42,-45,100,14,11.51,20.2,997,-0.0500,0.0000,4.6600,24.999999 -150.000020,65.0,267,78.7,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:03.000,-42,-47,99,14,11.49,19.8,1002,-0.0500,0.0000,1.5184,25.000008 -149.999841,65.0,87,78.0,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:04.000,-42,-47,100,14,11.45,19.5,1008,-0.0500,0.0000,4.6600,24.999999 -150.000020,65.0,267,77.3,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:05.000,-43,-49,99,14,11.41,19.5,1013,-0.0500,0.0000,1.5184,25.000008 -149.999841,65.0,87,76.7,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:06.000,-43,-50,100,14,11.39,19.7,1018,-0.0500,0.0000,4.6600,24.999999 -150.000020,65.0,267,76.0,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:07.000,-44,-51,99,14,11.39,20.2,1024,-0.0500,0.0000,1.5184,25.000008 -149.999841,65.0,87,75.3,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:08.000,-45,-51,100,14,11.41,20.7,1030,-0.0500,0.0000,4.6600,24.999999 -150.000020,65.0,267,74.7,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:09.000,-46,-51,99,14,11.44,21.3,1036,-0.0500,0.0000,1.5184,25.000008 -149.999841,65.0,87,74.0,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:10.000,-46,-51,100,14,11.46,21.8,1042,-0.0500,0.0000,4.6600,24.999999 -150.000020,65.0,267,73.3,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:11.000,-47,-50,99,14,11.46,22.3,1048,-0.0500,0.0000,1.5184,25.000008 -149.999841,65.0,87,72.7,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:12.000,-48,-49,100,14,11.43,22.5,1054,-0.0500,0.0000,4.6600,24.999999 -150.000020,65.0,267,72.0,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:13.000,-48,-48,99,14,11.39,22.5,1060,-0.0500,0.0000,1.5184,25.000008 -149.999841,65.0,87,71.3,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:14.000,-48,-46,100,14,11.35,22.2,1067,-0.0500,0.0000,4.6600,24.999999 -150.000020,65.0,267,70.7,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:15.000,-48,-46,99,14,11.33,21.8,1073,-0.0500,0.0000,1.5184,25.000008 -149.999841,65.0,87,70.0,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:16.000,-47,-45,100,14,11.33,21.2,1079,-0.0500,0.0000,4.6600,24.999999 -150.000020,65.0,267,69.3,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:17.000,-47,-45,99,14,11.35,20.6,1084,-0.0500,0.0000,1.5184,25.000008 -149.999841,65.0,87,68.7,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:18.000,-46,-46,100,14,11.38,20.1,1090,-0.0500,0.0000,4.6600,24.999999 -150.000020,65.0,267,68.0,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:19.000,-45,-47,99,14,11.40,19.7,1095,-0.0500,0.0000,1.5184,25.000008 -149.999841,65.0,87,67.3,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:20.000,-44,-48,100,14,11.40,19.5,1101,-0.0500,0.0000,4.6600,24.999999 -150.000020,65.0,267,66.7,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:21.000,-44,-49,99,14,11.37,19.6,1106,-0.0500,0.0000,1.5184,25.000008 -149.999841,65.0,87,66.0,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:22.000,-43,-50,100,14,11.34,19.8,1112,-0.0500,0.0000,4.6600,24.999999 -150.000020,65.0,267,65.3,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:23.000,-43,-51,99,14,11.30,20.3,1117,-0.0500,0.0000,1.5184,25.000008 -149.999841,65.0,87,64.7,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:24.000,-42,-51,100,14,11.28,20.9,1123,-0.0500,0.0000,4.6600,24.999999 -150.000020,65.0,267,64.0,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:25.000,-42,-51,99,14,11.28,21.5,1129,-0.0500,0.0000,1.5184,25.000008 -149.999841,65.0,87,63.3,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:26.000,-42,-50,100,14,11.30,22.0,1135,-0.0500,0.0000,4.6600,24.999999 -150.000020,65.0,267,62.7,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:27.000,-43,-50,99,14,11.33,22.3,1141,-0.0500,0.0000,1.5184,25.000008 -149.999841,65.0,87,62.0,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:28.000,-44,-48,100,14,11.34,22.5,1148,-0.0500,0.0000,4.6600,24.999999 -150.000020,65.0,267,61.3,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:29.000,-45,-47,99,14,11.34,22.4,1154,-0.0500,0.0000,1.5184,25.000008 -149.999841,65.0,87,60.7,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:30.000,-46,-46,100,14,11.32,22.1,1160,0.1000,0.0000,4.6600,24.999999 -150.000020,65.0,267,60.0,-0.67,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:31.000,-47,-46,99,14,11.28,21.2,1166,0.1000,0.0000,1.5184,25.000007 -149.999847,63.0,87,58.0,-2.00,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:32.000,-47,-45,100,14,11.24,20.2,1172,0.1000,0.0000,4.6600,25.000000 -150.000009,61.0,267,56.0,-2.00,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:33.000,-48,-45,100,14,11.22,19.2,1177,0.1000,0.0000,1.5184,25.000007 -149.999858,59.0,87,54.0,-2.00,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:34.000,-48,-46,100,14,11.22,18.3,1182,0.1000,0.0000,4.6600,25.000000 -149.999999,57.0,267,52.0,-2.00,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:35.000,-48,-47,100,14,11.24,17.6,1187,0.1000,0.0000,4.6600,24.999994 -150.000130,55.0,267,50.0,-2.00,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:36.000,-48,-48,100,14,11.27,17.1,1192,0.1000,0.0000,1.5184,25.000000 -150.000009,53.0,87,48.0,-2.00,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:37.000,-48,-49,100,14,11.29,16.8,1196,0.1000,0.0000,1.5184,25.000005 -149.999897,51.0,87,46.0,-2.00,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:38.000,-47,-50,100,14,11.29,16.8,1201,0.1000,0.0000,4.6600,25.000000 -150.000000,49.0,267,44.0,-2.00,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:39.000,-46,-51,100,14,11.26,16.9,1206,0.1000,0.0000,4.6600,24.999999 -150.000025,47.0,267,42.0,-2.00,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:40.000,-45,-51,100,14,11.22,17.1,1210,0.1000,0.0000,1.5184,25.000003 -149.999939,45.0,87,40.0,-2.00,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:41.000,-44,-51,100,14,11.18,17.2,1215,0.1000,0.0000,4.6600,24.999999 -150.000017,43.0,267,38.0,-2.00,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:42.000,-43,-50,100,14,11.16,17.3,1220,0.1000,0.0000,1.5184,25.000003 -149.999946,41.0,87,36.0,-2.00,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:43.000,-43,-49,100,14,11.16,17.2,1225,0.1000,0.0000,4.6600,25.000000 -150.000010,39.0,267,34.0,-2.00,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:44.000,-42,-48,100,14,11.19,16.9,1229,0.1000,0.0000,1.5184,25.000002 -149.999953,37.0,87,32.0,-2.00,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:45.000,-42,-47,100,14,11.21,16.3,1234,0.1000,0.0000,4.6600,25.000000 -150.000004,35.0,267,30.0,-2.00,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:46.000,-42,-46,100,14,11.23,15.6,1238,0.1000,0.0000,1.5184,25.000002 -149.999959,33.0,87,28.0,-2.00,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:47.000,-42,-45,100,14,11.23,14.7,1242,0.1000,0.0000,4.6600,25.000000 -149.999998,31.0,267,26.0,-2.00,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:48.000,-43,-45,100,14,11.20,13.7,1246,0.1000,0.0000,4.6600,24.999998 -150.000032,29.0,267,24.0,-2.00,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:49.000,-44,-45,100,14,11.16,12.7,1250,0.1000,0.0000,1.5184,25.000000 -150.000003,27.0,87,22.0,-2.00,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:50.000,-45,-46,100,14,11.13,11.8,1253,0.1000,0.0000,1.5184,25.000001 -149.999978,25.0,87,20.0,-2.00,RTH,12,7.8,0,0,0,0
2024-09-15,14:26:51.000,-46,-47,100,14,11.11,11.2,1256,0.1000,0.0000,4.6600,25.000000 -149.999999,23.0,267,18.0,-2.00,LAND,12,7.8,0,0,0,0
2024-09-15,14:26:52.000,-46,-48,100,14,11.11,10.7,1259,0.1000,0.0000,4.6600,24.999999 -150.000016,21.0,267,16.0,-2.00,LAND,12,7.8,0,0,0,0
2024-09-15,14:26:53.000,-47,-50,100,14,11.13,10.5,1262,0.1000,0.0000,1.5184,25.000000 -150.000002,19.0,87,14.0,-2.00,LAND,12,7.8,0,0,0,0
2024-09-15,14:26:54.000,-48,-50,100,14,11.16,10.5,1265,0.1000,0.0000,1.5184,25.000000 -149.999992,17.0,87,12.0,-2.00,LAND,12,7.8,0,0,0,0
2024-09-15,14:26:55.000,-48,-51,100,14,11.18,10.6,1268,0.1000,0.0000,4.6600,25.000000 -150.000000,15.0,267,10.0,-2.00,LAND,12,7.8,0,0,0,0
2024-09-15,14:26:56.000,-48,-51,100,14,11.17,10.8,1271,0.1000,0.0000,4.6600,25.000000 -150.000002,13.0,267,8.0,-2.00,LAND,12,7.8,0,0,0,0
2024-09-15,14:26:57.000,-48,-51,100,14,11.15,11.0,1274,0.1000,0.0000,1.5184,25.000000 -149.999997,11.0,87,6.0,-2.00,LAND,12,7.8,0,0,0,0
2024-09-15,14:26:58.000,-47,-50,100,14,11.11,9.8,1277,0.1000,0.0000,4.6600,25.000000 -150.000002,9.0,267,4.0,-2.00,LAND,12,7.8,0,0,0,0
2024-09-15,14:26:59.000,-47,-49,100,14,11.07,9.4,1279,0.1000,0.0000,1.5184,25.000000 -149.999997,7.0,87,2.0,-2.00,LAND,12,7.8,0,0,0,0
2024-09-15,14:27:00.000,-46,-47,100,14,11.05,9.0,1282,0.1000,0.0000,4.6600,25.000000 -150.000002,5.0,267,0.0,-2.00,LAND,12,7.8,0,0,0,0
